client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	char_count
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33297491.mp3	fb5a613406a0e4f72b5ca3d2b903b787f93a98d7b33c929d93253359f8693563	柄真寄居蟹为寄居蟹的一种。		4	0			出生地：36 江西省		zh-CN		13
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32875411.mp3	b968ff76a7828aa8d9dc80dc824031f3adb67412a2e60b880352211f01eec989	但我并没有对此感到困扰。		4	0			出生地：36 江西省		zh-CN		12
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33291476.mp3	eca48bed645da69251f2c9d470816971a5c58fd26fc108cb5549ac9367e7ccf7	他曾在开播仅一天即停播的担任总经理一职。		6	0			出生地：36 江西省		zh-CN		20
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32870861.mp3	b92dd142b856a1273370b99384e3883a83a638e2f0ca477032c540b5b111fd1e	出生于奥地利的哥穆德受训。		6	0			出生地：36 江西省		zh-CN		13
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861924.mp3	b731329f339a758c410f29f55d9068ec38c0f0050440d0be5c86643cfb2f07bc	主要供除南航及其旗下航空公司外的国内航线使用。		6	0			出生地：36 江西省		zh-CN		23
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33403847.mp3	fec884a3101d9642381fa8eb77f80b4f09dd602611c71b83fa320e4e479236e8	学者和监管机构对逆按揭评价褒贬不一。		2	0			出生地：36 江西省		zh-CN		18
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861974.mp3	b6aad9349d69011e326dd9fe8eb31da240776f4d5eb35435f70e80443426b028	澳门科大护理系讲座教授。		4	0			出生地：36 江西省		zh-CN		12
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33274320.mp3	c2bee992277b0e0439923acee48c858ff73ee2b07aa9aee1a006aaffe24ed579	檐口和二楼阳台的装饰为古典主义风格。		2	0			出生地：36 江西省		zh-CN		18
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32880346.mp3	ba95357e1afd4c062a0bef29a77852c57b5ee6d901e42891386191ba673b899a	被视为蒙古争取独立的过程中最重要的人物之一。		4	0			出生地：36 江西省		zh-CN		22
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33212830.mp3	e3b79d18ea6fd8181185c459b7240c2e4e9838cdc372455e52999f04d436dac3	缅甸血蜱为硬蜱科血蜱属下的一个种。		8	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33130230.mp3	fb139442073341f7cbea77f85a90c5d1c9981106c33a6c1170121a009cc2521f	巨大影子的伴随着脚步声。		10	0			出生地：36 江西省		zh-CN		12
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33130240.mp3	e6535db7e1c8b957d677659091abf42719a5a3e1b875f0a0baec4442f525a6f7	硬狸藻为狸藻属多年生小型至中型岩生食虫植物。		4	0			出生地：36 江西省		zh-CN		22
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32880302.mp3	b95f1cc77eed17d23e9a5e88e8776af2e0f88089fb02d33ae674d9207c49a289	田井之滨站的临时铁路车站。		4	0			出生地：36 江西省		zh-CN		13
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33130212.mp3	ef519fdaace444855f065af51ee8a2aeae63dbd07ca06f8707e03cb30d07ad57	她是鞑靼斯坦共和国的民族英雄。		4	0			出生地：36 江西省		zh-CN		15
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195654.mp3	ad8c54e1dc54d313cff39a98133b4b350c50141a9619048a6f4993f3aa7b27bd	这些都显示出他明朗又不拘小节的个性。		2	0			出生地：36 江西省		zh-CN		18
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32880278.mp3	b99a26e1854c12738ef3da8575ace58259ba9cadccaae835c6b22bcf9bb531a6	最早他的名字是汤国纲。		4	0			出生地：36 江西省		zh-CN		11
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32862033.mp3	b73301356a6daa00168d3f5f97bb4f7942ef663a12f1420c5a988a85a73dd438	布伦是德国巴伐利亚州的一个市镇。		4	0			出生地：36 江西省		zh-CN		16
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_35925553.mp3	b67ac11bf59d0ae4c2f1d6657812255190c8f0bc827ea398f41ed8454f00ec08	台中女中毕业以后进入国立中央大学大气科学系就读。		2	0			出生地：36 江西省		zh-CN		24
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33130279.mp3	fdb502a33902647ccb4977ecab4a8661c58aff7d7e223653e6311ad2236991af	月球上的瑙曼环形山就是以他的名字命名的。		6	0			出生地：36 江西省		zh-CN		20
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33291555.mp3	ea3378ff4898bd983ebef421c8b4e374f4d2048ece2a21f6b80002ccd3644762	气旋残留一度行进至阿拉巴马州中部后转向南下。		4	0			出生地：36 江西省		zh-CN		22
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32870984.mp3	b8abbfeab9af25604b626da66a137dc8d09411d76089dd3ba1581892a522d2e6	苏丹国家是由哈拉尔高原居民建立。		4	0			出生地：36 江西省		zh-CN		16
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_35245236.mp3	b282d9149aa7fea7f9611683cbfdb5c4d03441acda99a5af430f6c6e2088ac3d	列车配属于治北车辆段。		2	0			出生地：36 江西省		zh-CN		11
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32958299.mp3	b6306434dcea78fd6ed6f324dc7a0d9405ab1cd41ed6103f3a16136a7d324e8c	毕业于西安交通大学应用经济学专业。		14	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33130281.mp3	f8303767816e4478646a152f587a460cb89406366a9ee2df26b21d00aa9724fa	复线铠甲虾为铠甲虾科铠甲虾属下的一个种。		6	0			出生地：36 江西省		zh-CN		20
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195642.mp3	af1f00b02e55104f244743ad7f3b28de642a026df9c5d6d576f182fd926e23cc	前身为中国地震局分析预报中心。		4	0			出生地：36 江西省		zh-CN		15
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_36656695.mp3	bd5841c36cf0449debf0092a7ddd4b8549978c734edc28f30350ab9f0b947f46	佐久市是长野县东部的市。		2	0			出生地：36 江西省		zh-CN		12
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32880344.mp3	b91ef957f68e544b61ef903b2376a6bdffc37326aa3699f37c2cf67aeb0c2644	反战运动也波及了学校。		8	0			出生地：36 江西省		zh-CN		11
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33367207.mp3	aef587d38de15e33ce5631df9b164901cdbf98cded99cea5ab5f39f60f17a76c	蓝灯是一款用于突破网络审查的开源代理软件。		6	0			出生地：36 江西省		zh-CN		21
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32880306.mp3	b8ee97025c7a40624d07e2232b380e53cc553df247da4c1575de332768d3a7e9	唯节目内的介面以至字幕全部均使用简体字。		4	0			出生地：36 江西省		zh-CN		20
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33274332.mp3	c0e0273b960a8f357a26fdbf22ce5c9ec0e823698b448d6e37cbafb3e00af7cf	报德古堂的历史年代为宋代。		4	0			出生地：36 江西省		zh-CN		13
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_36873995.mp3	c30f897608d01fe9b766f1b733a66ef72f7d4dad708a277667a453656be2106a	蒙特尼多是位于美国加利福尼亚州洛杉矶县的一个非建制地区。		2	0			出生地：36 江西省		zh-CN		28
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32875365.mp3	b90d80f7d74f74eec18843158cd8f3b087a3d2108f4a167b2a3cb3b37ea2ccbc	城南为新建的工业区。		8	0			出生地：36 江西省		zh-CN		10
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33291637.mp3	effe8f90e12e924b5a738af1563cbd464fcb44843f107d293fd7236f6a1fda13	拜物教是一种原始宗教。		2	0			出生地：36 江西省		zh-CN		11
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195634.mp3	af190a066e81236637066ab3f538fc0b1bca292554a3794cfa9e8ed52890ab61	宝天曼园蛛为园蛛科园蛛属的动物。		6	0			出生地：36 江西省		zh-CN		16
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33291479.mp3	edfb80ac584c955446d8d85530e933a00db658d3ece7de2f217c48ad17979a40	留他们住了两个月就让他们回杭州了。		12	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33297486.mp3	f76e2811a22dea072f5b22478e06a73450846813752be634240398424d6d0d91	上半赛季和下半赛季冠军球队将通过一场比赛来决定最后的冠军。		8	0			出生地：36 江西省		zh-CN		29
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195691.mp3	af913173dc549dae3d9c97a369affcd32ffab526dbc4119818b644cf27aef7fa	米尼多卡县是美国爱达荷州南部的一个县。		8	0			出生地：36 江西省		zh-CN		19
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32862119.mp3	b924d758d75966fdb85f8ccaf4d1720abcf79ddc42d0c5cf9c5329c7787bb0ee	杨荫东是合阳县同家庄乡同家庄村人。		10	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32862052.mp3	b921e983174086bc31186eecf60b765c2abfbe8845f488c31e617230d93c68a7	建立企业前瞻视野与应变能力		4	0			出生地：36 江西省		zh-CN		13
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33367201.mp3	b124255b511c8fb3ee055e42c31fe69446057f3d99b56f86e0609bf2f7fada9a	经过很久，她才渐渐从伤痛恢复		4	0			出生地：36 江西省		zh-CN		14
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861599.mp3	b71f1916634bd5de51b5543cc1f6a07639b5526ad3c482e569e94f0eb085f3bc	松潘荆芥为唇形科荆芥属下的一个种。		6	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33130216.mp3	fe9484759c696d4c1334adda669b146cc80b86f73a9af3c2af4bea4c2d40f2f2	中条裸粉虱为粉虱科裸粉虱属下的一个种。		4	0			出生地：36 江西省		zh-CN		19
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33378467.mp3	ca85a1d17d43a622a458fb4e4e84f914c5fb016d25f95baa807757aff17c3b3f	这种酶以下的化学反应进行酶催化。		6	0			出生地：36 江西省		zh-CN		16
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33274301.mp3	bfd6f4d8b4aec704ec10bfbf82bdc10906c250265bdf6d35e85aff7f5585d4ed	毛叶凤尾蕨为凤尾蕨科凤尾蕨属下的一个种。		10	0			出生地：36 江西省		zh-CN		20
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861690.mp3	b71fba28ce30928f29c5bffd98859cc572b91d0afd891751b622cb446053eda1	石塘镇是下辖的一个乡镇级行政单位。		4	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33244499.mp3	528db31bf568a6bc7991a3faf439848cfd89d1d87195120fa5d5566066275f5a	某些国家可能采取与规则相悖的行为。		2	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33291391.mp3	ef26efe032bfa44d8b01d8bca1e44ea954c31db5ecd7bb39e7c21e041d0d00fb	一般以二水合物的形式出售。		6	0			出生地：36 江西省		zh-CN		13
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32862008.mp3	b900696e571ebead4c4a63c921cb34e72f943a07d58be37af28058dfb05f29f7	团体射箭比赛亦是分为排名赛及淘汰赛。		12	0			出生地：36 江西省		zh-CN		18
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33378459.mp3	c9eb4a718c520ae22991807c8410c24c29d2cf5a5b605813a07670e5b22117b0	球穗千斤拔为豆科千斤拔属下的一个种。		16	0			出生地：36 江西省		zh-CN		18
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_36533615.mp3	bb4cf15689e2db666d4d38d672d405b1bd17224b08e48734e66d30166ad65cba	中华人民共和国机场列表		2	0			出生地：36 江西省		zh-CN		11
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32958509.mp3	b8e810b0c0d05672b51a7bf30e7c0d0879889a76d937e83d260fa77913c8b7a3	不过这个愿望并没能实现。		16	0			出生地：36 江西省		zh-CN		12
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195645.mp3	adf67e9afb94fa2d61eadd5d1bd9671086c064904fee6a6c2860f66eecd31ab7	耶律尧骨没有攻打易州城。		6	0			出生地：36 江西省		zh-CN		12
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33274243.mp3	be8feb5a586cc866c5a7498c95e0b19f7edffb1a3fb14045411772d910ce3ff7	黄河路是常见的路名。		4	0			出生地：36 江西省		zh-CN		10
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195676.mp3	ade057df3c58962b28384a50d0ab6a7d95003933b8934b65324e9b97016c1c9f	孟加影县是印度尼西亚西加里曼丹省的一个县。		4	0			出生地：36 江西省		zh-CN		21
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_36902455.mp3	c2be0d0ecbc5f9f17042492d7f4670d0d3e27daea57383f3fad53e30dfe0d701	该游戏获得负面的评价。		2	0			出生地：36 江西省		zh-CN		11
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32875390.mp3	b3c918f8f7acf57db4728c32f7c93dbbbcfc0e1192ca1dbe0021c73c3523b3b1	因阿迈纳斯是阿尔及利亚伊利济省的一个镇。		4	0			出生地：36 江西省		zh-CN		20
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861793.mp3	b57a3eecc06ee3947745962b729f12ddd1ae52b3ca37250cfe97a84cd358c1a8	硬毛兔唇花为唇形科兔唇花属下的一个种。		8	0			出生地：36 江西省		zh-CN		19
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32958601.mp3	b76a249f1bbdc8d6a32cf11c8abad7b8be85d963b1f5553aa7cbd6e95cd6936f	然而这个新成立的政党很长一段时间之内仍处于颓势中。		4	0			出生地：36 江西省		zh-CN		25
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861944.mp3	b801e9904b3dd8d75e1e4af2e65e1593ca1527e17d4ffbe98ecff6caee72bcc0	身处狱外的苏克雷则因受胁迫而必须搭救贝里克。		10	0			出生地：36 江西省		zh-CN		22
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33274302.mp3	bf0d760f1c25f345baff9c2f424b3ff0fb2760f3e132b9ae352e52c2d6103564	科马尔县位美国德克萨斯州中南部的一个县。		4	0			出生地：36 江西省		zh-CN		20
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32880347.mp3	b58866df98fe7af961746ac6d43b6ff146f303d8c7a6a61340ac10b1dc73eaee	曾弹劾少詹事黄洪宪监试舞弊。		2	0			出生地：36 江西省		zh-CN		14
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33130241.mp3	f88b753154c47ce85fa37943ea19be90fa592cb76834324137862722f6a72a17	膏油的涂抹是要信徒防备基督身位的异端教训。		2	0			出生地：36 江西省		zh-CN		21
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32875352.mp3	b9c7f2e2275373ed9bcf4164d3f1cd98d04cac510704034cb7d4e35b6224aae5	奥地利维也纳的萨赫酒店则是萨赫蛋糕的发源地。		10	0			出生地：36 江西省		zh-CN		22
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195637.mp3	ac580c206e364b18580ae65cfa11db0b386e34f8f99e242f607c89756da7ff0d	且手术价格十分高昂。		8	0			出生地：36 江西省		zh-CN		10
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861850.mp3	b282a6adb612d069e654d769600c39dbeb34c1f199faabb702fa6c3d28a67a23	中国大陆农家乐的特点应属于城市近郊休闲农业的范畴。		4	0			出生地：36 江西省		zh-CN		25
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32871151.mp3	b91ab9b7180f710bb1e29e605df441ed68f39698ad08ee1dea87e46b8d208595	侯爵领地现在隶属于皮埃蒙特大区。		10	0			出生地：36 江西省		zh-CN		16
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33195695.mp3	aff1a289ffe5adb7d5a09281d704c32e5f14651449074344c4b61f276265008b	他现在效力于意甲球队桑普多利亚。		8	0			出生地：36 江西省		zh-CN		16
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32958354.mp3	b798feaa9a0f54462b09b53b565808a876bec8393a4b83eb2dfb599bd7719cd9	弗伦斯多夫是德国巴伐利亚州班贝格县的一个市镇。		4	0			出生地：36 江西省		zh-CN		23
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_35097951.mp3	b0f533d2e32239b98286bc9cfb46a13ccabc84bf3c4961988f7f22f12435997a	能源号运载火箭苏联研制的一种重型运载火箭。		2	0			出生地：36 江西省		zh-CN		21
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32862009.mp3	b8a695d7ed35282ac7d3585e17cdaa34ce75f4b12ced0773ac78d6ecf2dbde43	特里尔是最早的基督教在阿尔卑斯山北侧的主教教区。		6	0			出生地：36 江西省		zh-CN		24
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_33378457.mp3	cd9b54094574ceaa5b79bc18b6eb3b2c688f969527750fec73659a9a38a245b2	克什米尔语是克什米尔邦的主要语言。		4	0			出生地：36 江西省		zh-CN		17
38f58268a87e9462be6cbcbc3871f9eca99b2f1eae0b6d0f388e29250a823c5435c5407e2666fc1e1b7a00231e2a9bf661bfa16b095202b7ce07145512a30b05	common_voice_zh-CN_32861792.mp3	b8112bd39d3ccbbc5f10f94cfa1e6416bd71983fd89b60314c87405ff6413a19	现效力于意甲球会那不勒斯。		2	0			出生地：36 江西省		zh-CN		13
