client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	word_count
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24014506.mp3	0e7f278b1e8c92796670324f3a240e7a72953a2bc24cc164acc9f4cf0567a453	Er zijn echter ook producten, bepaalde vitamines en mineralen, die niet zonder gevaar zijn.		2	0			Nederlands Nederlands		nl		14
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26659064.mp3	2673c2f4e48e7b28d2e484a456f1f51f3639033eacb8409efb4d72f64f51f16d	De wereld is in beweging en er doen zich nieuwe problemen voor.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26735133.mp3	2772c518b72b1bd5492ad7606246da8a089fc41c9136e63942a83defcdb81e98	De milieubeweging moet haar eisen over het stoppen van de visvangst intrekken.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26659046.mp3	2694ad859b560fd915a2d59af4fa7e9e207a59b44386b7974f8c3a99f510a924	Op de lange duur zal dit ook zijn eigen personeelsbeleid ten goede komen.		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26633149.mp3	23effea8220923772a388c999874b175f6d582034d7090db0254b5136463bc03	Wij zullen iets opbouwen dat toekomst heeft omdat het wortels heeft.		2	0			Nederlands Nederlands		nl		11
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24018066.mp3	0eb014964bc1b0ea6a3ffe226e8ace34ccf2ac900f523af2224bc19cf30cb121	Aan de verschillende bijdragen van de sprekers is dit duidelijk af te lezen.		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23925584.mp3	09f7d25bbf748281a5ccdb60fadcc1ab37d4f89b2a8465ff52767a521375b382	Daarom kunnen wij niet aanvaarden dat kwijting wordt verleend.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26644477.mp3	24865766a3557e8df3b9bc9c992e43ceaf247f6722731ce54ce53a0f75159f38	Maar het proces moet doorgaan en de werkwijze moet open blijven.		2	0			Nederlands Nederlands		nl		11
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23934933.mp3	0a3a2d705b2883b6f53a6f0929e190266f9da393151c3744f6c0d2e803e19b2f	In dit geval ontbrak ons die tijd.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24221511.mp3	10d0c12e8e1b85a3ebe7d6218b351fa8362ddbdfc026d2f950e7d02f3adb767d	In dat kader hadden wij voor onszelf twee doelstellingen vooropgesteld.		2	0			Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24040728.mp3	0f248422638ff1540b38c1ca29d643ac6ff1c07da7adc42bdb3ff0c5d32593f3	Inderdaad, wij zullen de gewenste wijzigingen in de notulen aanbrengen.		2	0			Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26787085.mp3	292ffab777b9f67f982feaea61194d8124290b79ec2f3554346ff873adf643a4	We hebben bereikt dat zeldzame ziekten eindelijk de nodige aandacht krijgen.		2	0			Nederlands Nederlands		nl		11
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23912302.mp3	08a6ff871ba28ea394c5b355e86d54387303102a92c21af8eef0d9e03069033f	Onze houding bij de eindstemming hangt af van de amendementen die zullen worden aangenomen.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		14
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26617806.mp3	23c36ddc206e4d9615df7569ed98d95971809a4add434720c9ccaa448f8edcb9	Dat brengt mij bij mijn tweede punt.		2	0			Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24194012.mp3	0fb463ee6e9fea750ae7c8aa54431bf6a16e072b6882f1fc4f00c81d072c267d	Dat is nu echter precies wat dit voorstel doet.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23953925.mp3	0bc0b3f22d67165c748222b1350f38f2c90090f9989253fac7935192e360717c	Dit vereist op zijn beurt flexibiliteit in de contractprocedure.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23985967.mp3	0d2522a8226f4d3866bd21390a0cf40870fdc6f0c670dbbd7359ce891dd25201	De arme landen zijn ongerust.		2	0			Nederlands Nederlands		nl		5
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26756683.mp3	287fb36002659a17ad21fb634f6a2b704b23fdb5377e291e05cc4a71068b5e5e	Toch kunnen hier en daar wellicht nog enkele verbeteringen worden aangebracht.		2	0			Nederlands Nederlands		nl		11
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23995531.mp3	0e268df23abb31cfc238f9d2fc8615d56adc9565c197ac6f76e804259fb50335	Ik moet de rapporteur vragen hoe hij daartegenover staat.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26758460.mp3	28a178f828785a06c9eab97b757da4e2ab7c4bfdf6016e6ac8eb04bcd2e0ea34	Degenen die van de mondialisering een bedreiging proberen te maken, vergissen zich volkomen.		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24257715.mp3	11f0adfbe88a385f7d548fd8d8ad1bb96c2d9b6072ab1d113b3ac10019576d4f	En wat is bij het huidige tempo dan het vooruitzicht van deze hervorming?		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23970047.mp3	0c4462b8d8d4b8e40a5b03c6dd172613b717d28bf9415860b56fee3604c50e30	We willen die onafhankelijke controle, omdat daarmee ook meer transparantie kan worden verkregen.		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24014871.mp3	0edfb251860dda74e2bdacb2d2dfa0c938f063eb91a9c27b24f627ece1d7a401	Het draait immers overduidelijk om stimulering, kennisuitwisseling en monitoring.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26616767.mp3	23289824514d7236774507109a3bc988867101ab1c5f35f7ff705036f25a0430	Op die manier zorgen we voor een geweldig probleem.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23914652.mp3	08e09691366aa1189f31a1bda4c3af42eceb0e2a78ca31749073c217f782331c	Er zijn veel gebieden waarop men had kunnen bezuinigen.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26769451.mp3	28c85cc1ffe6a60a75b333a834a16f6ec65622746196b5ce67f6f156bceb2710	Deze scoren onder het gemiddelde wat properheid betreft.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23954067.mp3	0bbb1cba9675a9501722858374b8baeed395dff5245a73a85b56ed3e0fc03991	Hoe worden de mensen gerekruteerd en hoe maken zij promotie?		2	0			Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23935145.mp3	0a5f0deabea73f32ece9bf4cf5d0ac9bc1f6d3a5dc24b8eb1b88222ed6ce6516	Deze ontwikkeling brengt op korte en lange termijn voordelen voor beide partijen.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26605457.mp3	231a14592ebe2e6b83b59bbb076c439bd3b8e172eabfc6705d1820f6479146ef	Het betekent dat de netwerken worden vernietigd en er geen nieuwe ontstaan.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26735124.mp3	280882027664839ad1b26e51f2ddd94e440dfb54a36c4b1fbec6541c6a290f95	Voor de geloofwaardigheid is het noodzakelijk dat beide partijen zich hiervoor inspannen.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23947588.mp3	0ba2a9eb6cc5473cad83f91d0695f143d45267895dc38989a96dc64172a83bb5	We hebben in dit geval geen alternatief.		2	0			Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26587679.mp3	2278dd77df061fae3d66336b1037d4fe5e821cb09151ffb91d89914899b66c32	Wij hebben gezorgd voor vijf begrotingsposten voor de derde wereld.		2	0			Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24257712.mp3	121ff7db7a6328a997e726f6c0e52c5694ff021e0bbcc601a624d7cdd6316bed	Zoals u ziet gebeurt dat aan mijn rechterzijde.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24062899.mp3	0ff21b5db5388c8d0d4cf1a1fb4e21cbba88e3d4bb4dfb8c2d2f02b802b96e5f	In de eerste plaats wil ik uiteraard mijn grote bezorgdheid omtrent de toestand benadrukken.		2	0			Nederlands Nederlands		nl		14
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26991552.mp3	2a1c75fef4973f8adb52f0a0c78caf1f1a25da128d7b663950742cd465aee39b	De boetes zijn van een bespottelijk laag niveau.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26616247.mp3	23801f0c8c2e93279fa1182b2459540fefed84a039a28b3bb53262d6f2553c1e	Er zijn echter enkele vraagstukken waar ik hier de aandacht op wil vestigen.		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23971337.mp3	0cb4863e4baf7b529b28610193fe83335ddd3b571570fa4dea96d6ead118595f	Dus nog los van de subsidiariteit die ieder van ons respecteert, gaat het daarover.		2	0			Nederlands Nederlands		nl		14
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23935469.mp3	0a411dcd3f686fea31d666cc432e1c6b412ad5f9f6fa63619bb1dcd613293524	Ontwikkeling moet opgevat worden als uitbreiding van de vrijheden voor iedereen.		2	0			Nederlands Nederlands		nl		11
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26757635.mp3	2762fc33e24152b0d9b85abde8194586f7836b5bb0848b13aa816ef39d89cea3	Die tekst verkies ik boven het compromis van de drie grootste fracties.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26645466.mp3	243dd00a7a66a879634745bf16e4e0e3b7b6ff201f1d5d39e5475950938eb1df	We lijken zulke strafmaatregelen eerder voor te behouden voor onze eigen industrie.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24006538.mp3	0d79d3026252696bfa158cc6f0ba8611c20bafcd81d0e070fafba26647db45e7	Ik zal daarover een afzonderlijk verslag voorleggen.		2	0			Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26678614.mp3	27590ef0aff83cbe5d4eeda8ffac0d34c366bc5e04dc54580f6ba41ae15ebe54	Ik zeg dat ter attentie van een aantal afgevaardigden die dat niet willen.		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26779584.mp3	2929232ce3392d713e270bfbf99b835e187f2bba05f985484a32e8ea1761d348	Wreedheid mag men nooit beantwoorden met wreedheid.		2	0			Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26688368.mp3	26922ab169e3510e1ffc9e806e44b53b24c1062519fca83f0ddd36887e39cae9	Er diende bij deze toekenning dus rekening te worden gehouden met meerdere factoren.		2	0			Nederlands Nederlands		nl		13
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26645409.mp3	24fdd2de40cd46c7a560fd419bba44f6abd285542f1a63c7dc567605b900b219	Onze samenleving moet op bepaalde gebieden morele grenzen trekken die niet overschreden mogen worden.		2	0			Nederlands Nederlands		nl		14
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23943949.mp3	0ae97414d1813c7c57d6ae9105caa3b518147e922c5b6e4a2ea7fe03a4b5a85e	Er zijn reeds vragen gesteld maar dit volstaat niet.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23954186.mp3	0b9677c1adac514a48d7bc2443c7309b85cd57cb98e63f546aba5d935735f549	Het actieplan is gebaseerd op onze huidige betrokkenheid en legt een aantal prioriteiten vast.		2	0			Nederlands Nederlands		nl		14
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24062910.mp3	0fd295127eb3ea18d0e238ffe99e8c9dc82bf81b36a48c385669a28b9a8f19a2	Daarover kan geen twijfel bestaan.		2	0			Nederlands Nederlands		nl		5
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24177799.mp3	0fdcc8f64ba815034f350c60f764aaf293299e82abdf72a0e51237086c064056	Gelukkig waren deze ontwikkelingen van relatief korte duur.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26617839.mp3	2360f74d006b1fcd948fcbe5227e84460e67b080efb4df33026a4973da528af8	Tenzij ik andere signalen krijg, blijft dat het geval.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26685847.mp3	271a00e1bf5ea3e6fb6a8d6cb4508bc807b5bb255721f48a9ec4c809801d805e	In dit verband zullen we het verdere verloop moeten afwachten.		2	0			Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26787236.mp3	294e61c450215305a6dfc30c79d28f9cd2cb8fee02579564e4219fca5aaefdc0	Ze heeft zich ingespannen om ons een evenwichtige begroting voor te leggen.		2	0			Nederlands Nederlands		nl		12
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23944173.mp3	0b268465a66387b44138c03d82bf400c8cd2d17da670c3a31be808e83bc4a21c	Wij hebben hier te maken met een complexe situatie.		2	0			Nederlands Nederlands		nl		9
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23917502.mp3	08873758ac26f2e25d0af7a9b174b3999e42c87af86169a08b39169798f98c12	We willen ons geen illusies maken.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		6
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24204127.mp3	1130d875ee8866d832a2943310427ca0ddd21ddebc004164e73c10fe85f7adf4	Hoe kan een en ander worden geverifieerd?		2	0			Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26645563.mp3	24c4b4de6705b10f3ff04df6919d97046cc96aba12f109e8b7e0cca89570141b	Hierbij komen veel vragen op.		2	0			Nederlands Nederlands		nl		5
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23982871.mp3	0d57b0f8064a95dc111298e27e946a82a5945f277f6e52eaf525381789ad60d3	Het derde punt betreft het seksuele verkeer van homoseksuele mannen.		2	0			Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26634374.mp3	23d5049ecfa7ba017df781974bb4332e010c25d244b374d0e1bb43fc2c676178	Het draait niet alleen om energie!		2	0			Nederlands Nederlands		nl		6
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23923042.mp3	094d24843f77376227f5c170bec86287718134c42b1a40db36cb7a6903899ad5	De taal is voor eenieder onder ons de meest directe uiting van onze cultuur.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		14
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26753904.mp3	15a427863cf36e5646a6ae63514d3dfd402b7ff6bbaf022998665c413da898ab	Dat is de les van de eurocrisis.		2	0			Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26670424.mp3	26dfab7621b7917441dd68b2c1342a3ff28787b406a25473a7d0288bd2b7619e	Het is een feit; het is de realiteit.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23914624.mp3	08e4755e9b883d1488d571c93e02060df7107663d341df90d8ab1e716ec664ff	Er bestaat geen wetenschappelijke of objectieve basis voor zo’n sluitingsdatum.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23969989.mp3	0bfd011f17a323e6016da642e9c822eb0384e4e77be8ead825742171c6931ace	De vraag is met welke middelen hij kan worden ontwapend.		2	0			Nederlands Nederlands		nl		10
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26646205.mp3	242b221428da131c5ec9d01f511ae1260ce58565e6fe77ef0e73e912d5789bc5	Ieder jaar worden meer geld, meer middelen gevraagd.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23982835.mp3	0caa4076a4f93bdf4529036832a0d3f89d5f9fcb6c84b0aa26d5d586aab97b25	Ik denk niet dat dat lukt.		2	0			Nederlands Nederlands		nl		6
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26836763.mp3	29b6aaaa88ed5a8fdfc4767cbcd52678f39481a8a9169a15db770766632ea6a8	Want dat zou kunnen gebeuren.		2	0			Nederlands Nederlands		nl		5
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26685849.mp3	27a9bec8e7e910bdc9c7c9d455921d23915069f51505b25073d9012a28002694	Dat is het enige wat u kunt doen.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23917423.mp3	088605d7a98224636f7c01c81093405b52866a2b26034192f13918de420810b6	De derde prioriteit waar we naar gekeken hebben, is het bedrijvenklimaat.		2	0	fourties	male_masculine	Nederlands Nederlands		nl		11
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_26991401.mp3	2a77382b346d97dfcd06892507aac982461beba1f5e97346b8b380fdc2e29ce0	Ik wil graag twee korte opmerkingen maken.		2	0			Nederlands Nederlands		nl		7
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_24204121.mp3	115ddccb480a98dd8daa4c33b037ce608e6f304d69e928289d8ad95728161a68	De procedure moet op een juiste wijze verlopen.		2	0			Nederlands Nederlands		nl		8
f1d68c1db286092eb50d7d911841e6bf5d7bdb63128e3d23c2c49bdf47502f5d953f248d9ce137dc914958dda945dc92ad287ee4e81abd9d7aa03d14dea19d58	common_voice_nl_23935281.mp3	0a7a1fc1c824e5c0e0687c7c29608acb745153d123b2c6e45e5049f2060f7f91	Het is uiteraard absoluut cruciaal dat ze toegang tot informatie hebben.		2	0			Nederlands Nederlands		nl		11
